id,brand,model,trim,full_name,url,price_tnd,price_original,discount_tnd,has_discount,engine_cc,cv_fiscal,cv_din,torque_nm,top_speed_kmh,acceleration_0_100,fuel_type,consumption_mixed,consumption_city,consumption_highway,co2_emissions,fuel_tank_liters,transmission,gearbox_speeds,drivetrain,length_mm,width_mm,height_mm,wheelbase_mm,trunk_liters,weight_kg,body_type,doors,seats,warranty_years,is_electric,is_hybrid,battery_kwh,range_km,is_new,is_populaire,concessionnaire,scraped_at
peugeot_boxer_2_2_l_hdi_l3h2_13m3,Peugeot,Boxer,2.2 L HDI L3H2 13m3,Peugeot Boxer 2.2 L HDI L3H2 13m3,https://www.automobile.tn/fr/neuf/peugeot/boxer/2.2-l-hdi-l3h2,99900,,,False,2179,7,140,340,,,diesel,,,,,,manual,,FWD,5998,1422,2522,,13,,Utilitaire,4,3,3,False,False,,,False,False,,2026-01-27T17:53:56.571260
porsche_taycan_cross_turismo_4,Porsche,Taycan Cross Turismo,4,Porsche Taycan Cross Turismo 4,https://www.automobile.tn/fr/neuf/porsche/taycan-cross-turismo/4-2025,475000,,,False,,12,435,610,220,4.7,electric,,,,,,automatic,,AWD,4974,1967,1409,,446,,Berline,5,5,2,True,False,105.0,517,False,False,,2026-01-27T17:53:56.457403
porsche_panamera_4_e_hybrid_panamera_4_e_hybrid,Porsche,Panamera 4 E-Hybrid,Panamera 4 E-Hybrid,Porsche Panamera 4 E-Hybrid Panamera 4 E-Hybrid,https://www.automobile.tn/fr/neuf/porsche/panamera-4-e-hybrid/v6,529000,,,False,2894,,470,650,280,4.1,essence,1.8,,,40,,automatic,,AWD,5052,1937,1419,,430,,Berline,5,5,2,False,False,25.9,54,False,False,,2026-01-27T17:53:56.600223
porsche_911_carrera,Porsche,911,Carrera,Porsche 911 Carrera,https://www.automobile.tn/fr/neuf/porsche/911/carrera-2024,845000,,,False,2981,26,385,450,293,4.0,essence,9.4,12.9,7.4,215,,automatic,,RWD,4519,1852,1298,,132,,Coupé,2,4,2,False,False,,,False,False,,2026-01-27T17:53:56.682935
porsche_macan_electric_macan,Porsche,Macan Electric,Macan,Porsche Macan Electric Macan,https://www.automobile.tn/fr/neuf/porsche/macan-electric/100-kwh,295000,,,False,,9,340,563,220,5.7,electric,,,,,,automatic,,RWD,4784,1938,1623,,540,,SUV,5,5,2,True,False,100.0,536,False,False,,2026-01-27T17:53:56.516179
porsche_macan_electric_macan_4,Porsche,Macan Electric,Macan 4,Porsche Macan Electric Macan 4,https://www.automobile.tn/fr/neuf/porsche/macan-electric/100-kwh-4,318000,,,False,,11,387,650,220,5.2,electric,,,,,,automatic,,AWD,4784,1938,1622,,540,,SUV,5,5,2,True,False,100.0,516,False,False,,2026-01-27T17:53:56.951762
porsche_macan_electric_macan_4s,Porsche,Macan Electric,Macan 4S,Porsche Macan Electric Macan 4S,https://www.automobile.tn/fr/neuf/porsche/macan-electric/100-kwh-4s,370000,,,False,,11,448,820,240,4.1,electric,,,,,,automatic,,AWD,4784,1938,1622,,540,,SUV,5,5,2,True,False,100.0,512,False,False,,2026-01-27T17:53:56.983845
porsche_macan_electric_macan_turbo,Porsche,Macan Electric,Macan Turbo,Porsche Macan Electric Macan Turbo,https://www.automobile.tn/fr/neuf/porsche/macan-electric/100-kwh-turbo,438000,,,False,,,584,113,260,3.3,electric,,,,,,automatic,,AWD,4784,1938,1621,,480,,SUV,5,5,2,True,False,100.0,518,False,False,,2026-01-27T17:53:57.444152
porsche_cayenne_e_hybrid_cayenne_e_hybrid_black_edition,Porsche,Cayenne E-Hybrid,Cayenne E-Hybrid Black Edition,Porsche Cayenne E-Hybrid Cayenne E-Hybrid Black Edition,https://www.automobile.tn/fr/neuf/porsche/cayenne-e-hybrid/3.0-l-v6-pdk-black-edition,395000,,,False,2995,,470,650,254,4.9,essence,1.9,,,44,,automatic,,AWD,4930,1983,1676,,545,,SUV,5,5,2,False,False,25.9,66,True,False,,2026-01-27T17:53:57.281389
porsche_cayenne_e_hybrid_cayenne_s_e_hybrid,Porsche,Cayenne E-Hybrid,Cayenne S E-Hybrid,Porsche Cayenne E-Hybrid Cayenne S E-Hybrid,https://www.automobile.tn/fr/neuf/porsche/cayenne-e-hybrid/s,435000,,,False,2995,,519,750,263,4.7,essence,2.0,,,43,,automatic,,AWD,4930,1983,1678,,545,,SUV,5,5,2,False,False,25.9,66,True,False,,2026-01-27T17:53:57.378589
porsche_cayenne_electric_cayenne,Porsche,Cayenne Electric,Cayenne,Porsche Cayenne Electric Cayenne,https://www.automobile.tn/fr/neuf/porsche/cayenne-electric/113-kwh,398000,,,False,,,408,835,230,4.8,electric,,,,,,automatic,,AWD,4985,1980,1674,,781,,SUV,5,5,2,True,False,113.0,642,True,False,,2026-01-27T17:53:57.410383
porsche_cayenne_electric_cayenne_turbo,Porsche,Cayenne Electric,Cayenne Turbo,Porsche Cayenne Electric Cayenne Turbo,https://www.automobile.tn/fr/neuf/porsche/cayenne-electric/turbo,568000,,,False,,,857,150,260,2.5,electric,,,,,,automatic,,AWD,4985,1980,1674,,747,,SUV,5,5,2,True,False,113.0,623,True,False,,2026-01-27T17:53:57.314908
porsche_cayenne_e_hybrid_coup__cayenne_e_hybrid_coup__black_edition,Porsche,Cayenne E-Hybrid Coupé,Cayenne E-Hybrid Coupé Black Edition,Porsche Cayenne E-Hybrid Coupé Cayenne E-Hybrid Coupé Black Edition,https://www.automobile.tn/fr/neuf/porsche/cayenne-e-hybrid-coupe/3.0-l-v6-pdk-black-edition,405000,,,False,2995,,470,650,254,4.9,essence,1.9,,,44,,automatic,,AWD,4930,1997,1656,,404,,SUV,5,5,2,False,False,25.9,66,True,False,,2026-01-27T17:53:57.346646
porsche_cayenne_e_hybrid_coup__cayenne_s_e_hybrid_coup__black_edition,Porsche,Cayenne E-Hybrid Coupé,Cayenne S E-Hybrid Coupé Black Edition,Porsche Cayenne E-Hybrid Coupé Cayenne S E-Hybrid Coupé Black Edition,https://www.automobile.tn/fr/neuf/porsche/cayenne-e-hybrid-coupe/s-black-edition,445000,,,False,2995,,519,750,263,4.7,essence,2.0,,,44,,automatic,,AWD,4930,1997,1656,,404,,SUV,5,5,2,False,False,25.9,66,True,False,,2026-01-27T17:53:57.219087
porsche_taycan_taycan,Porsche,Taycan,Taycan,Porsche Taycan Taycan,https://www.automobile.tn/fr/neuf/porsche/taycan/taycan,448000,,,False,,9,408,410,230,4.8,electric,,,,,,automatic,,RWD,4963,1966,1379,,407,,Berline,4,5,2,True,False,89.0,503,False,False,,2026-01-27T17:53:57.250972
porsche_taycan_taycan_4s,Porsche,Taycan,Taycan 4S,Porsche Taycan Taycan 4S,https://www.automobile.tn/fr/neuf/porsche/taycan/taycan-4s,519000,,,False,,12,517,710,250,3.7,electric,,,,,,automatic,,AWD,4963,1966,1379,,407,,Berline,4,5,2,True,False,105.0,549,False,False,,2026-01-27T17:53:57.779861
renault_kwid_populaire_1_0_l,Renault,Kwid Populaire,1.0 L,Renault Kwid Populaire 1.0 L,https://www.automobile.tn/fr/neuf/renault/kwid/1.0-l-2025,30095,,,False,999,4,64,92,150,15.5,essence,4.7,,,,,manual,,FWD,3680,1579,1474,,290,,SUV,5,5,2,False,False,,,False,True,,2026-01-27T17:53:57.545212
renault_megane_1_3_l_tce_140,Renault,Megane,1.3 L TCE 140,Renault Megane 1.3 L TCE 140,https://www.automobile.tn/fr/neuf/renault/megane/1.3-l-tce-140,94950,,,False,1332,8,140,260,205,8.2,essence,4.9,7.2,5.6,129,,manual,,FWD,4359,1814,1438,,402,,Compacte,5,5,2,False,False,,,False,False,,2026-01-27T17:53:57.838701
renault_austral_1_3_l,Renault,Austral,1.3 L,Renault Austral 1.3 L,https://www.automobile.tn/fr/neuf/renault/austral/1.3-l,134900,,,False,1332,8,150,250,199,8.9,essence,6.1,7.5,5.3,,,automatic,,FWD,4505,1830,1620,,575,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:58.156595
renault_express_van_1_5_l_dci,Renault,Express Van,1.5 L dCi,Renault Express Van 1.5 L dCi,https://www.automobile.tn/fr/neuf/renault/express-van/diesel,59950,,,False,1461,5,95,240,163,13.0,diesel,6.1,,,,,manual,,FWD,4363,1751,1842,,3,,Utilitaire,4,2,2,False,False,,,False,False,,2026-01-27T17:53:58.228846
renault_express_combi_1_5_l_dci,Renault,Express Combi,1.5 L dCi,Renault Express Combi 1.5 L dCi,https://www.automobile.tn/fr/neuf/renault/express-combi/1.5-l-dci,88900,,,False,1461,5,95,240,163,13.0,diesel,6.1,,,,,manual,,FWD,4394,1751,1842,,800,,Monospace,5,5,2,False,False,,,False,False,,2026-01-27T17:53:58.070924
renault_clio_1_0_l_tce_100_bvm,Renault,Clio,1.0 L TCe 100 BVM,Renault Clio 1.0 L TCe 100 BVM,https://www.automobile.tn/fr/neuf/renault/clio/1.0-l-tce-100-bvm,66950,,,False,1000,6,100,160,160,11.8,essence,5.7,7.7,4.6,,,manual,,FWD,4053,1798,1439,,391,,Citadine,5,5,2,False,False,,,False,False,,2026-01-27T17:53:58.258017
renault_clio_1_0_l_tce_100_bva,Renault,Clio,1.0 L TCe 100 BVA,Renault Clio 1.0 L TCe 100 BVA,https://www.automobile.tn/fr/neuf/renault/clio/1.0-l-tce-100-bva,82400,,,False,1000,6,100,160,160,11.8,essence,5.7,7.7,4.6,,,automatic,,FWD,4053,1798,1439,,391,,Citadine,5,5,2,False,False,,,False,False,,2026-01-27T17:53:58.289116
renault_clio_1_0_l_tce_100_esprit_alpine_bva,Renault,Clio,1.0 L TCe 100 Esprit Alpine BVA,Renault Clio 1.0 L TCe 100 Esprit Alpine BVA,https://www.automobile.tn/fr/neuf/renault/clio/1.0-l-tce-100-bva-esprit-alpine,82500,,,False,1000,6,100,160,160,11.8,essence,5.7,7.7,4.6,,,automatic,,FWD,4053,1798,1439,,391,,Citadine,5,5,2,False,False,,,False,False,,2026-01-27T17:53:58.100737
renault_megane_sedan_1_3_l_tce_140,Renault,Megane Sedan,1.3 L TCE 140,Renault Megane Sedan 1.3 L TCE 140,https://www.automobile.tn/fr/neuf/renault/megane-sedan/1.3-l-tce-140,101650,,,False,1332,8,140,260,205,8.2,essence,6.2,7.7,5.4,141,,manual,,FWD,4630,1814,1434,,503,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:58.188135
renault_megane_sedan_1_3_l_tce_140_bva,Renault,Megane Sedan,1.3 L TCE 140 BVA,Renault Megane Sedan 1.3 L TCE 140 BVA,https://www.automobile.tn/fr/neuf/renault/megane-sedan/1.3-l-tce-140-bva,109950,,,False,1332,8,140,240,212,8.8,essence,6.2,6.4,5.4,134,,automatic,,FWD,4630,1814,1434,,503,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:58.021254
renault_master_2_3_l_8m3,Renault,Master,2.3 L 8m3,Renault Master 2.3 L 8m3,https://www.automobile.tn/fr/neuf/renault/master/2.3-l-8-m3,84900,,,False,2298,8,125,310,196,9.7,diesel,7.8,9.1,7.1,,,manual,,FWD,5048,2070,2287,,8,,Utilitaire,2,3,2,False,False,,,False,False,,2026-01-27T17:53:58.316170
renault_master_2_3_l_10_8_m3,Renault,Master,2.3 L 10.8 m3,Renault Master 2.3 L 10.8 m3,https://www.automobile.tn/fr/neuf/renault/master/2.3-l-10.8-m3,87950,,,False,2298,8,125,310,196,9.7,diesel,7.8,9.1,7.1,,,manual,,FWD,5548,2070,2287,,10,,Utilitaire,2,3,2,False,False,,,False,False,,2026-01-27T17:53:58.383213
renault_master_2_3_l_13_m3,Renault,Master,2.3 L 13 m3,Renault Master 2.3 L 13 m3,https://www.automobile.tn/fr/neuf/renault/master/2.3-l-13-m3,89950,,,False,2298,8,125,310,196,9.7,diesel,7.8,9.1,7.1,,,manual,,FWD,6198,2070,2475,,13,,Utilitaire,2,3,2,False,False,,,False,False,,2026-01-27T17:53:58.609835
seat_ibiza_1_0_l_mpi_reference,Seat,Ibiza,1.0 L MPI Reference,Seat Ibiza 1.0 L MPI Reference,https://www.automobile.tn/fr/neuf/seat/ibiza/1.0-l-mpi,64980,,,False,999,4,80,93,170,14.7,essence,5.3,,,,,manual,,FWD,4059,1780,1447,,355,,Citadine,5,5,3,False,False,,,True,False,,2026-01-27T17:53:58.917339
seat_ibiza_1_0_l_mpi_style,Seat,Ibiza,1.0 L MPI Style,Seat Ibiza 1.0 L MPI Style,https://www.automobile.tn/fr/neuf/seat/ibiza/1.0-l-mpi-style,69980,,,False,999,4,80,93,170,14.7,essence,5.3,,,,,manual,,FWD,4059,1780,1447,,355,,Citadine,5,5,3,False,False,,,True,False,,2026-01-27T17:53:59.081973
seat_ibiza_1_0_l_tsi_reference_bva,Seat,Ibiza,1.0 L TSI Reference BVA,Seat Ibiza 1.0 L TSI Reference BVA,https://www.automobile.tn/fr/neuf/seat/ibiza/1.0-l-tsi-bva-reference,74980,,,False,999,6,115,200,195,9.4,essence,5.8,7.0,5.1,,,automatic,,FWD,4059,1780,1447,,355,,Citadine,5,5,3,False,False,,,True,False,,2026-01-27T17:53:58.886235
seat_ibiza_1_0_l_tsi__style_bva,Seat,Ibiza,1.0 L TSI  Style BVA,Seat Ibiza 1.0 L TSI  Style BVA,https://www.automobile.tn/fr/neuf/seat/ibiza/1.0-l-tsi-bva-style,86980,,,False,999,6,115,200,195,9.4,essence,5.8,7.0,5.1,,,automatic,,FWD,4059,1780,1447,,355,,Citadine,5,5,3,False,False,,,True,False,,2026-01-27T17:53:59.051606
seat_ibiza_1_0_l_tsi__fr_bva,Seat,Ibiza,1.0 L TSI  FR BVA,Seat Ibiza 1.0 L TSI  FR BVA,https://www.automobile.tn/fr/neuf/seat/ibiza/1.0-l-tsi-bva-fr,90980,,,False,999,6,115,200,195,9.4,essence,5.8,7.0,5.1,,,automatic,,FWD,4059,1780,1447,,355,,Citadine,5,5,3,False,False,,,True,False,,2026-01-27T17:53:58.785891
seat_arona_1_0_tsi_style,Seat,Arona,1.0 TSI Style,Seat Arona 1.0 TSI Style,https://www.automobile.tn/fr/neuf/seat/arona/1.0-tsi-style-plus,90980,,,False,999,6,116,200,182,9.8,essence,5.2,6.1,4.7,,,automatic,,FWD,4154,1780,1537,,400,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.116851
seat_arona_1_0_tsi_xperience,Seat,Arona,1.0 TSI Xperience,Seat Arona 1.0 TSI Xperience,https://www.automobile.tn/fr/neuf/seat/arona/1.0-tsi-xperience,97980,,,False,999,6,116,200,182,9.8,essence,5.2,6.1,4.7,,,automatic,,FWD,4154,1780,1537,,400,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:58.955320
seat_arona_1_0_tsi_fr,Seat,Arona,1.0 TSI FR,Seat Arona 1.0 TSI FR,https://www.automobile.tn/fr/neuf/seat/arona/1.0-tsi-fr,99980,,,False,999,6,116,200,182,9.8,essence,5.2,6.1,4.7,,,automatic,,FWD,4154,1780,1537,,400,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:58.989360
seat_leon_1_4_tsi_dynamic,Seat,Leon,1.4 TSI Dynamic,Seat Leon 1.4 TSI Dynamic,https://www.automobile.tn/fr/neuf/seat/leon/1.4-tsi-dynamic,108980,,,False,1395,8,150,250,215,8.2,essence,5.5,7.0,4.6,118,,automatic,,FWD,4368,1799,1456,,380,,Compacte,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.022430
seat_leon_1_4_tsi_fr_black_edition,Seat,Leon,1.4 TSI FR Black Edition,Seat Leon 1.4 TSI FR Black Edition,https://www.automobile.tn/fr/neuf/seat/leon/1.4-tsi-fr-black-edition,129980,,,False,1395,8,150,250,215,8.2,essence,5.5,7.0,4.6,118,,automatic,,FWD,4368,1799,1456,,380,,Compacte,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.147600
seat_ateca_1_4_l_tsi_style,Seat,Ateca,1.4 L TSI Style,Seat Ateca 1.4 L TSI Style,https://www.automobile.tn/fr/neuf/seat/ateca/2020-1.4-l-tsi-style,127980,,,False,1395,8,150,250,201,8.5,essence,6.3,7.4,5.7,,,automatic,,FWD,4381,1841,1615,,510,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.395255
seat_ateca_1_4_l_tsi_fr,Seat,Ateca,1.4 L TSI FR,Seat Ateca 1.4 L TSI FR,https://www.automobile.tn/fr/neuf/seat/ateca/1.4-l-tsi-fr,142980,,,False,1395,8,150,250,201,8.5,essence,6.3,7.4,5.7,,,automatic,,FWD,4381,1841,1615,,510,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.541702
seat_ateca_1_4_l_tsi_fr_black_edition,Seat,Ateca,1.4 L TSI FR Black Edition,Seat Ateca 1.4 L TSI FR Black Edition,https://www.automobile.tn/fr/neuf/seat/ateca/1.4-l-tsi-fr-black-edition,144980,,,False,1395,8,150,250,201,8.5,essence,6.3,7.4,5.7,,,automatic,,FWD,4381,1841,1615,,510,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.701074
skoda_fabia_1_0_l_mpi_essence,Skoda,Fabia,1.0 L MPI Essence,Skoda Fabia 1.0 L MPI Essence,https://www.automobile.tn/fr/neuf/skoda/fabia/1.0-l-mpi-essence,66980,,,False,999,4,80,93,178,15.5,essence,5.1,6.0,4.3,116,,manual,,FWD,4108,1780,1482,,380,,Citadine,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.767210
skoda_fabia_1_0_l_mpi_selection,Skoda,Fabia,1.0 L MPI Selection,Skoda Fabia 1.0 L MPI Selection,https://www.automobile.tn/fr/neuf/skoda/fabia/1.0-l-mpi-selection,72980,,,False,999,4,80,93,178,15.5,essence,5.1,6.0,4.3,116,,manual,,FWD,4108,1780,1482,,380,,Citadine,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.880923
skoda_fabia_1_0_l_mpi_monte_carlo,Skoda,Fabia,1.0 L MPI Monte Carlo,Skoda Fabia 1.0 L MPI Monte Carlo,https://www.automobile.tn/fr/neuf/skoda/fabia/1.0-l-mpi-monte-carlo,85980,,,False,999,4,80,93,178,15.5,essence,5.1,6.0,4.3,116,,manual,,FWD,4108,1780,1482,,380,,Citadine,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.637707
skoda_kushaq_1_0_tsi_ambition,Skoda,Kushaq,1.0 TSI Ambition,Skoda Kushaq 1.0 TSI Ambition,https://www.automobile.tn/fr/neuf/skoda/kushaq/1.0-tsi-ambition,77980,,,False,999,6,116,178,189,10.8,essence,5.2,6.7,4.5,,,manual,,FWD,4221,1760,1612,,385,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.736139
skoda_kushaq_1_0_tsi_ambition_bva,Skoda,Kushaq,1.0 TSI Ambition BVA,Skoda Kushaq 1.0 TSI Ambition BVA,https://www.automobile.tn/fr/neuf/skoda/kushaq/1.0-tsi-bva-ambition,84980,,,False,999,7,116,178,189,10.8,essence,5.2,6.7,4.5,,,automatic,,FWD,4221,1760,1612,,385,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.802889
skoda_kushaq_1_0_tsi_style_bva,Skoda,Kushaq,1.0 TSI Style BVA,Skoda Kushaq 1.0 TSI Style BVA,https://www.automobile.tn/fr/neuf/skoda/kushaq/1.0-tsi-bva-style,90980,,,False,999,7,116,178,189,10.8,essence,5.2,6.7,4.5,,,automatic,,FWD,4221,1760,1612,,385,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.845867
skoda_scala_1_0_l_tsi_essence_dsg,Skoda,Scala,1.0 L TSI Essence DSG,Skoda Scala 1.0 L TSI Essence DSG,https://www.automobile.tn/fr/neuf/skoda/scala/1.0-l-tsi-dsg-essence,86980,,,False,999,6,116,200,202,10.1,essence,5.4,6.9,4.7,,,automatic,,FWD,4362,1793,1514,,467,,Compacte,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.666508
skoda_scala_1_0_l_tsi_selection_dsg,Skoda,Scala,1.0 L TSI Selection DSG,Skoda Scala 1.0 L TSI Selection DSG,https://www.automobile.tn/fr/neuf/skoda/scala/1.0-l-tsi-dsg-selection,100980,,,False,999,6,116,200,202,10.1,essence,5.4,6.9,4.7,,,automatic,,FWD,4362,1793,1514,,467,,Compacte,5,5,3,False,False,,,False,False,,2026-01-27T17:53:59.909704
skoda_scala_1_0_l_tsi_monte_carlo_dsg,Skoda,Scala,1.0 L TSI Monte Carlo DSG,Skoda Scala 1.0 L TSI Monte Carlo DSG,https://www.automobile.tn/fr/neuf/skoda/scala/1.0-l-tsi-dsg-monte-carlo,109980,,,False,999,6,116,200,202,10.1,essence,5.4,6.9,4.7,,,automatic,,FWD,4362,1793,1514,,467,,Compacte,5,5,3,False,False,,,False,False,,2026-01-27T17:54:00.140611
skoda_kamiq_1_0_l_tsi_essence_dsg,Skoda,Kamiq,1.0 L TSI Essence DSG,Skoda Kamiq 1.0 L TSI Essence DSG,https://www.automobile.tn/fr/neuf/skoda/kamiq/1.0-l-tsi-dsg-essence,89980,,,False,999,6,116,200,195,10.2,essence,5.7,,,,,automatic,,FWD,4241,1793,1562,,400,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:54:00.330633
skoda_kamiq_1_0_l_tsi_selection_dsg,Skoda,Kamiq,1.0 L TSI Selection DSG,Skoda Kamiq 1.0 L TSI Selection DSG,https://www.automobile.tn/fr/neuf/skoda/kamiq/1.0-l-tsi-dsg-selection,102980,,,False,999,6,116,200,195,10.2,essence,5.7,,,,,automatic,,FWD,4241,1793,1562,,400,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:54:00.587752
skoda_kamiq_1_0_l_tsi_monte_carlo_dsg,Skoda,Kamiq,1.0 L TSI Monte Carlo DSG,Skoda Kamiq 1.0 L TSI Monte Carlo DSG,https://www.automobile.tn/fr/neuf/skoda/kamiq/1.0-l-tsi-dsg-monte-carlo,107980,,,False,999,6,116,200,195,10.2,essence,5.7,,,,,automatic,,FWD,4241,1793,1562,,400,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:54:00.554308
skoda_octavia_1_4_tsi_essence_bva,Skoda,Octavia,1.4 TSI Essence BVA,Skoda Octavia 1.4 TSI Essence BVA,https://www.automobile.tn/fr/neuf/skoda/octavia/1.4-tsi-bva-essence,114980,,,False,1395,8,150,250,219,8.2,essence,4.8,6.0,4.2,,,automatic,,FWD,4698,1829,1470,,600,,Berline,4,5,3,False,False,,,False,False,,2026-01-27T17:54:00.654506
skoda_octavia_1_4_tsi_selection_bva,Skoda,Octavia,1.4 TSI Selection BVA,Skoda Octavia 1.4 TSI Selection BVA,https://www.automobile.tn/fr/neuf/skoda/octavia/1.4-tsi-bva-selection,124980,,,False,1395,8,150,250,219,8.2,essence,4.8,6.0,4.2,,,automatic,,FWD,4698,1829,1470,,600,,Berline,4,5,3,False,False,,,False,False,,2026-01-27T17:54:00.486534
skoda_octavia_1_4_tsi_sportline_bva,Skoda,Octavia,1.4 TSI Sportline BVA,Skoda Octavia 1.4 TSI Sportline BVA,https://www.automobile.tn/fr/neuf/skoda/octavia/1.4-tsi-bva-sportline,144980,,,False,1395,8,150,250,219,8.2,essence,4.8,6.0,4.2,,,automatic,,FWD,4698,1829,1470,,600,,Berline,4,5,3,False,False,,,False,False,,2026-01-27T17:54:00.454933
skoda_superb_1_5_tsi_essence_dsg,Skoda,Superb,1.5 TSI Essence DSG,Skoda Superb 1.5 TSI Essence DSG,https://www.automobile.tn/fr/neuf/skoda/superb/1.5-tsi-dsg-essence,155980,,,False,1495,8,150,250,225,9.0,essence,6.0,,,,,automatic,,FWD,4912,1849,1481,,645,,Berline,5,5,3,False,False,,,True,False,,2026-01-27T17:54:00.688815
skoda_superb_1_5_tsi_selection_dsg,Skoda,Superb,1.5 TSI Selection DSG,Skoda Superb 1.5 TSI Selection DSG,https://www.automobile.tn/fr/neuf/skoda/superb/1.5-tsi-dsg-selection,184980,,,False,1495,8,150,250,225,9.0,essence,6.0,,,,,automatic,,FWD,4912,1849,1481,,645,,Berline,5,5,3,False,False,,,True,False,,2026-01-27T17:54:00.521766
ssangyong_tivoli_1_5_t_ilovit_bva,Ssangyong,Tivoli,1.5 T iLOVIT BVA,Ssangyong Tivoli 1.5 T iLOVIT BVA,https://www.automobile.tn/fr/neuf/ssangyong/tivoli/1.5-t-ilovit-2024,88000,,,False,1497,8,163,260,175,,essence,7.5,9.9,6.1,,,automatic,,FWD,4225,1810,1615,,423,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:54:00.623697
ssangyong_korando_1_5_l_gdi_limited_bva,Ssangyong,Korando,1.5 L GDI Limited BVA,Ssangyong Korando 1.5 L GDI Limited BVA,https://www.automobile.tn/fr/neuf/ssangyong/korando/1.5-l-gdi-limited-bva,114800,,,False,1497,9,163,280,188,12.0,essence,7.0,8.3,6.4,162,,automatic,,FWD,4450,1870,1620,,551,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:54:00.743635
ssangyong_torres_1_5_l_t_gdi_4wd_bva,Ssangyong,Torres,1.5 L T-GDI 4WD BVA,Ssangyong Torres 1.5 L T-GDI 4WD BVA,https://www.automobile.tn/fr/neuf/ssangyong/torres/1.5-l-t-gdi-bva,184580,,,False,1497,9,163,280,191,9.4,essence,8.5,,,,,automatic,,AWD,4700,1890,1710,,703,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:54:00.985617
ssangyong_rexton_2_2_l_diesel_5_places_bva,Ssangyong,Rexton,2.2 L Diesel 5 places BVA,Ssangyong Rexton 2.2 L Diesel 5 places BVA,https://www.automobile.tn/fr/neuf/ssangyong/rexton/2.2-l-diesel-bva-5-places,302300,,,False,2157,12,202,400,187,,diesel,7.4,9.5,6.2,,,automatic,,AWD,4850,1960,1825,,784,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:54:01.092313
ssangyong_musso_2_2_l_diesel_4wd_crm,Ssangyong,Musso,2.2 l Diesel 4WD CRM,Ssangyong Musso 2.2 l Diesel 4WD CRM,https://www.automobile.tn/fr/neuf/ssangyong/musso/2.2-l-diesel-4wd-crm,139800,,,False,2157,7,181,400,185,,diesel,8.6,10.9,7.2,,,manual,,AWD,5095,1950,1840,,,,Pick up,4,5,3,False,False,,,False,False,,2026-01-27T17:54:01.401556
ssangyong_musso_2_2_l_diesel_4wd_bva,Ssangyong,Musso,2.2 l Diesel 4WD BVA,Ssangyong Musso 2.2 l Diesel 4WD BVA,https://www.automobile.tn/fr/neuf/ssangyong/musso/2.2-l-diesel-4wd-bva,158645,,,False,2157,7,181,400,185,,diesel,8.6,10.9,7.2,,,automatic,,AWD,5095,1950,1840,,,,Pick up,4,5,3,False,False,,,False,False,,2026-01-27T17:54:01.431404
suzuki_celerio_populaire_1_0_l_gl,Suzuki,Celerio Populaire,1.0 L GL,Suzuki Celerio Populaire 1.0 L GL,https://www.automobile.tn/fr/neuf/suzuki/celerio-populaire/1.0-l-gl,28935,,,False,998,4,68,90,155,14.0,essence,4.3,5.1,3.7,,,manual,,FWD,3695,1655,1555,,295,,Citadine,5,5,3,False,False,,,False,True,,2026-01-27T17:54:01.559749
suzuki_jimny_5_portes_1_5_l_4x4__glx_bva,Suzuki,Jimny 5 portes,1.5 L 4x4  GLX BVA,Suzuki Jimny 5 portes 1.5 L 4x4  GLX BVA,https://www.automobile.tn/fr/neuf/suzuki/jimny-5p/1.5-l-gl-4x4-bva,129900,,,False,1462,6,102,130,145,,essence,6.8,7.7,6.2,,,automatic,,AWD,3965,1645,1705,,211,,SUV,5,4,3,False,False,,,False,False,,2026-01-27T17:54:01.313003
